passenger_id	female	male	age	survived	upper_class	middle_class	lower_class	siblings_spouses	parents_children	fare	cherbourg	queenstown	southampton
340	0	1	0.4835164835164835	0	1	0	0	0	0	6.929138530460492e-05	0	0	1
341	0	1	0.01098901098901099	1	0	1	0	1	1	5.074862022309093e-06	0	0	1
342	1	0	0.25274725274725274	1	1	0	0	3	2	5.133418122566506e-05	0	0	1
343	0	1	0.2967032967032967	0	0	1	0	0	0	2.5374310111545467e-06	0	0	1
344	0	1	0.26373626373626374	0	0	1	0	0	0	2.5374310111545467e-06	0	0	1
345	0	1	0.38461538461538464	0	0	1	0	0	0	2.5374310111545467e-06	0	0	1
346	1	0	0.25274725274725274	1	0	1	0	0	0	2.5374310111545467e-06	0	0	1
347	1	0	0.42857142857142855	1	0	1	0	0	0	2.5374310111545467e-06	0	0	1
348	1	0	0.23076923076923078	1	0	0	1	1	0	3.142510713814477e-05	0	0	1
349	0	1	0.02197802197802198	1	0	0	1	1	1	3.103473313642869e-05	0	0	1
350	0	1	0.45054945054945056	0	0	0	1	0	0	0.016908073949327893	0	0	1
351	0	1	0.24175824175824176	0	0	0	1	0	0	0.001800600082915438	0	0	1
352	0	1	0.1978021978021978	0	1	0	0	0	0	6.831545030031472e-06	0	0	1
353	0	1	0.15384615384615385	0	0	0	1	1	1	0.014110458666029576	1	0	0
354	0	1	0.26373626373626374	0	0	0	1	1	0	3.4743286152731484e-05	0	0	1
355	0	1	0.27472527472527475	0	0	0	1	0	0	0.0014102260811993538	1	0	0
356	0	1	0.2967032967032967	0	0	0	1	0	0	1.8542765081513994e-05	0	0	1
357	1	0	0.23076923076923078	1	1	0	0	0	1	1.0735285047192313e-05	0	0	1
358	1	0	0.4065934065934066	0	0	1	0	0	0	2.5374310111545467e-06	0	0	1
359	1	0	0.4175824175824176	1	0	0	1	0	0	0.01537917417160685	0	1	0
360	1	0	0.4175824175824176	1	0	0	1	0	0	0.01537917417160685	0	1	0
361	0	1	0.42857142857142855	0	0	0	1	1	4	5.4457173239393734e-05	0	0	1
362	0	1	0.3076923076923077	0	0	1	0	1	0	0.05410739813385612	1	0	0
363	1	0	0.4835164835164835	0	0	0	1	0	1	0.028212719478023115	1	0	0
364	0	1	0.37362637362637363	0	0	0	1	0	0	0.00013760683560491965	0	0	1
365	0	1	0.34065934065934067	0	0	0	1	1	0	3.025398513299652e-05	0	1	0
366	0	1	0.31868131868131866	0	0	0	1	0	0	0.00014151057562208048	0	0	1
367	1	0	0.6483516483516484	1	1	0	0	1	0	0.0014687821814567666	1	0	0
368	1	0	0.5164835164835165	1	0	0	1	0	0	0.014110458666029576	1	0	0
369	1	0	0.38461538461538464	1	0	0	1	0	0	0.0001512699256649826	0	1	0
370	1	0	0.25274725274725274	1	1	0	0	0	0	0.00013526459159462315	1	0	0
371	0	1	0.26373626373626374	1	1	0	0	1	0	0.1082149914547131	1	0	0
372	0	1	0.18681318681318682	0	0	0	1	1	0	0.012678957201736696	0	0	1
373	0	1	0.1978021978021978	0	0	0	1	0	0	0.00015712553569072386	0	0	1
374	0	1	0.23076923076923078	0	1	0	0	0	0	0.26473857043479077	1	0	0
375	1	0	0.02197802197802198	0	0	0	1	3	1	0.0041135660430832366	0	0	1
376	1	0	0.12087912087912088	1	1	0	0	1	0	0.16038672010106003	1	0	0
377	1	0	0.23076923076923078	1	0	0	1	0	0	0.00014151057562208048	0	0	1
378	0	1	0.2857142857142857	0	1	0	0	0	2	0.00041282050681475894	1	0	0
379	0	1	0.2087912087912088	0	0	0	1	0	0	0.007831878409428937	1	0	0
380	0	1	0.1978021978021978	0	0	0	1	0	0	0.001517578931671277	0	0	1
381	1	0	0.45054945054945056	1	1	0	0	0	0	0.04440992237022602	1	0	0
382	1	0	0.0	1	0	0	1	0	2	0.030725752114070408	1	0	0
383	0	1	0.34065934065934067	0	0	0	1	0	0	0.0015468569817999832	0	0	1
384	1	0	0.37362637362637363	1	1	0	0	1	0	1.0149724044618187e-05	0	0	1
385	0	1	0.27472527472527475	0	0	0	1	0	0	0.015411575213749284	0	0	1
386	0	1	0.18681318681318682	0	0	1	0	0	0	0.00014346244563066092	0	0	1
387	0	1	0.0	0	0	0	1	5	2	9.154270340242173e-05	0	0	1
388	1	0	0.38461538461538464	1	0	1	0	0	0	2.5374310111545467e-06	0	0	1
389	0	1	0.27472527472527475	0	0	0	1	0	0	0.015086393670319786	0	1	0
390	1	0	0.17582417582417584	1	0	1	0	0	0	2.3422440102965047e-06	1	0	0
391	0	1	0.38461538461538464	1	1	0	0	1	2	2.3422440102965048e-05	0	0	1
392	0	1	0.21978021978021978	1	0	0	1	0	0	0.015216388212891242	0	0	1
393	0	1	0.2967032967032967	0	0	0	1	2	0	0.0015468569817999832	0	0	1
394	1	0	0.24175824175824176	1	1	0	0	1	0	0.022109807522194713	1	0	0
395	1	0	0.25274725274725274	1	0	0	1	0	2	3.259622914329302e-05	0	0	1
396	0	1	0.23076923076923078	0	0	0	1	0	0	0.015216388212891242	0	0	1
397	1	0	0.32967032967032966	0	0	0	1	0	0	0.015330377421392339	0	0	1
398	0	1	0.4945054945054945	0	0	1	0	0	0	5.074862022309093e-06	0	0	1
399	0	1	0.24175824175824176	0	0	1	0	0	0	2.0494635090094416e-05	0	0	1
400	1	0	0.2967032967032967	1	0	1	0	0	0	0.0002469115560854232	0	0	1
401	0	1	0.4175824175824176	1	0	0	1	0	0	0.0015468569817999832	0	0	1
402	0	1	0.27472527472527475	0	0	0	1	0	0	0.00015712553569072386	0	0	1
403	1	0	0.21978021978021978	0	0	0	1	1	0	0.0019177122834302632	0	0	1
404	0	1	0.2967032967032967	0	0	0	1	1	0	0.00030937139635999665	0	0	1
405	1	0	0.2087912087912088	0	0	0	1	0	0	0.016908073949327893	0	0	1
406	0	1	0.3626373626373626	0	0	1	0	1	0	4.098927018018883e-06	0	0	1
407	0	1	0.5494505494505495	0	0	0	1	0	0	0.0001512699256649826	0	0	1
408	0	1	0.02197802197802198	1	0	1	0	1	1	0.00036597562660882884	0	0	1
409	0	1	0.21978021978021978	0	0	0	1	0	0	0.001517578931671277	0	0	1
410	1	0	0.25274725274725274	0	0	0	1	3	1	0.049707687947515	0	0	1
411	0	1	0.2857142857142857	0	0	0	1	0	0	0.015411575213749284	0	0	1
412	0	1	0.31868131868131866	0	0	0	1	0	0	0.013386510079847098	0	1	0
413	1	0	0.3516483516483517	1	1	0	0	1	0	1.7566830077223785e-05	0	1	0
414	0	1	0.4065934065934066	0	0	1	0	0	0	0.0	0	0	1
415	0	1	0.4725274725274725	1	0	0	1	0	0	0.0015468569817999832	0	0	1
416	1	0	0.4175824175824176	0	0	0	1	0	0	0.00015712553569072386	0	0	1
417	1	0	0.3626373626373626	1	0	1	0	1	1	6.343577527886367e-05	0	0	1
418	1	0	0.18681318681318682	1	0	1	0	0	2	2.5374310111545467e-06	0	0	1
419	0	1	0.31868131868131866	0	0	1	0	0	0	2.5374310111545467e-06	0	0	1
420	1	0	0.0989010989010989	0	0	0	1	0	2	0.0004713766070721716	0	0	1
421	0	1	0.16483516483516483	0	0	0	1	0	0	0.015411575213749284	1	0	0
422	0	1	0.21978021978021978	0	0	0	1	0	0	0.015094396337354966	0	1	0
423	0	1	0.3076923076923077	0	0	0	1	0	0	0.0015370976317570812	0	0	1
424	1	0	0.2967032967032967	0	0	0	1	1	1	2.8106928123558055e-05	0	0	1
425	0	1	0.18681318681318682	0	0	0	1	1	1	0.03945217254843175	0	0	1
426	0	1	0.24175824175824176	0	0	0	1	0	0	0.00014151057562208048	0	0	1
427	1	0	0.2967032967032967	1	0	1	0	1	0	5.074862022309093e-06	0	0	1
428	1	0	0.1978021978021978	1	0	1	0	0	0	5.074862022309093e-06	0	0	1
429	0	1	0.27472527472527475	0	0	0	1	0	0	0.0001512699256649826	0	1	0
430	0	1	0.34065934065934067	1	0	0	1	0	0	0.00015712553569072386	0	0	1
431	0	1	0.2967032967032967	1	1	0	0	0	0	0.0005182214872781017	0	0	1
432	1	0	0.37362637362637363	1	0	0	1	1	0	3.142510713814477e-05	0	0	1
433	1	0	0.45054945054945056	1	0	1	0	1	0	5.074862022309093e-06	0	0	1
434	0	1	0.17582417582417584	0	0	0	1	0	0	0.0013907073811135497	0	0	1
435	0	1	0.5384615384615384	0	1	0	0	1	0	0.00010910953347964551	0	0	1
436	1	0	0.14285714285714285	1	1	0	0	1	2	2.3422440102965048e-05	0	0	1
437	1	0	0.21978021978021978	0	0	0	1	2	2	0.006709553154495195	0	0	1
438	1	0	0.25274725274725274	1	0	1	0	2	3	0.00036597562660882884	0	0	1
439	0	1	0.6923076923076923	0	1	0	0	1	4	5.133418122566506e-05	0	0	1
440	0	1	0.32967032967032966	0	0	1	0	0	0	2.0494635090094416e-05	0	0	1
441	1	0	0.4835164835164835	1	0	1	0	1	1	0.0005123658772523604	0	0	1
442	0	1	0.2087912087912088	0	0	0	1	0	0	1.8542765081513994e-05	0	0	1
443	0	1	0.26373626373626374	0	0	0	1	1	0	0.001517578931671277	0	0	1
444	1	0	0.2967032967032967	1	0	1	0	0	0	2.5374310111545467e-06	0	0	1
445	0	1	0.16483516483516483	1	0	0	1	0	0	0.01583454544460866	0	0	1
446	0	1	0.03296703296703297	1	1	0	0	0	2	0.15977676072337865	0	0	1
447	1	0	0.13186813186813187	1	0	1	0	0	1	3.80614651673182e-05	0	0	1
448	0	1	0.3626373626373626	1	1	0	0	0	0	0.0005182214872781017	0	0	1
449	1	0	0.04395604395604396	1	0	0	1	2	1	0.037589698186244316	1	0	0
450	0	1	0.5604395604395604	1	1	0	0	0	0	5.9532035261702824e-05	0	0	1
451	0	1	0.38461538461538464	0	0	1	0	1	2	0.0005416439273810667	0	0	1
452	0	1	0.3516483516483517	0	0	0	1	1	0	0.03897240290032268	0	0	1
453	0	1	0.31868131868131866	0	1	0	0	0	0	0.0005416439273810667	1	0	0
454	0	1	0.5274725274725275	1	1	0	0	1	0	0.17391981561855152	1	0	0
455	0	1	0.4175824175824176	0	0	0	1	0	0	0.00015712553569072386	0	0	1
456	0	1	0.3076923076923077	1	0	0	1	0	0	0.015411575213749284	1	0	0
457	0	1	0.7032967032967034	0	1	0	0	0	0	0.0005182214872781017	0	0	1
458	1	0	0.6263736263736264	1	1	0	0	1	0	0.10122885832000206	0	0	1
459	1	0	0.5384615384615384	1	0	1	0	0	0	2.0494635090094416e-05	0	0	1
460	0	1	0.5274725274725275	0	0	0	1	0	0	0.0001512699256649826	0	1	0
461	0	1	0.5164835164835165	1	1	0	0	0	0	0.0005182214872781017	0	0	1
462	0	1	0.3626373626373626	0	0	0	1	0	0	0.00015712553569072386	0	0	1
463	0	1	0.5054945054945055	0	1	0	0	0	0	7.51469953303462e-05	0	0	1
464	0	1	0.5164835164835165	0	0	1	0	0	0	2.5374310111545467e-06	0	0	1
465	0	1	0.46153846153846156	0	0	0	1	0	0	0.00015712553569072386	0	0	1
466	0	1	0.4065934065934066	0	0	0	1	0	0	0.00013760683560491965	0	0	1
467	0	1	0.5054945054945055	0	0	1	0	0	0	0.0	0	0	1
468	0	1	0.6043956043956044	0	1	0	0	0	0	0.0005182214872781017	0	0	1
469	0	1	0.7142857142857143	0	0	0	1	0	0	0.0015078195816283749	0	1	0
470	1	0	0.8131868131868132	1	0	0	1	2	1	0.037589698186244316	1	0	0
471	0	1	0.6043956043956044	0	0	0	1	0	0	0.00014151057562208048	0	0	1
472	0	1	0.4065934065934066	0	0	0	1	0	0	0.016908073949327893	0	0	1
473	1	0	0.3516483516483517	1	0	1	0	1	2	0.0005416439273810667	0	0	1
474	1	0	0.24175824175824176	1	0	1	0	0	0	0.026919605597338588	1	0	0
475	1	0	0.23076923076923078	0	0	0	1	0	0	0.019201521209409888	0	0	1
476	0	1	0.2967032967032967	0	1	0	0	0	0	1.0149724044618187e-05	0	0	1
477	0	1	0.3626373626373626	0	0	1	0	1	0	4.098927018018883e-06	0	0	1
478	0	1	0.3076923076923077	0	0	0	1	1	0	0.013752485706455927	0	0	1
479	0	1	0.23076923076923078	0	0	0	1	0	0	0.014679623960531627	0	0	1
480	1	0	0.01098901098901099	1	0	0	1	0	1	0.023983602730431916	0	0	1
481	0	1	0.08791208791208792	0	0	0	1	5	2	9.154270340242173e-05	0	0	1
482	0	1	0.31868131868131866	0	0	1	0	0	0	0.0	0	0	1
483	0	1	0.5384615384615384	0	0	0	1	0	0	0.00015712553569072386	0	0	1
484	1	0	0.6813186813186813	1	0	0	1	0	0	0.018713553707264782	0	0	1
485	0	1	0.26373626373626374	1	1	0	0	1	0	0.17777475888549785	1	0	0
486	1	0	0.31868131868131866	0	0	0	1	3	1	0.049707687947515	0	0	1
487	1	0	0.37362637362637363	1	1	0	0	1	0	1.7566830077223785e-05	0	0	1
488	0	1	0.6263736263736264	0	1	0	0	0	0	5.797053925483849e-05	1	0	0
489	0	1	0.31868131868131866	0	0	0	1	0	0	0.00015712553569072386	0	0	1
490	0	1	0.08791208791208792	1	0	0	1	1	1	3.103473313642869e-05	0	0	1
491	0	1	0.15384615384615385	0	0	0	1	1	0	0.03897240290032268	0	0	1
492	0	1	0.21978021978021978	0	0	0	1	0	0	0.00014151057562208048	0	0	1
493	0	1	0.5934065934065934	0	1	0	0	0	0	5.9532035261702824e-05	0	0	1
494	0	1	0.7692307692307693	0	1	0	0	0	0	0.09662576327876686	1	0	0
495	0	1	0.21978021978021978	0	0	0	1	0	0	0.00015712553569072386	0	0	1
496	0	1	0.4065934065934066	0	0	0	1	0	0	0.028220722145058295	1	0	0
497	1	0	0.5824175824175825	1	1	0	0	1	0	0.1527664244005612	1	0	0
498	0	1	0.42857142857142855	0	0	0	1	0	0	2.947323712956435e-05	0	0	1
499	1	0	0.26373626373626374	0	1	0	0	1	2	0.002958058998003627	0	0	1
500	0	1	0.25274725274725274	0	0	0	1	0	0	0.015216388212891242	0	0	1
501	0	1	0.17582417582417584	0	0	0	1	0	0	0.016908073949327893	0	0	1
502	1	0	0.21978021978021978	0	0	0	1	0	0	0.0001512699256649826	0	1	0
503	1	0	0.3076923076923077	0	0	0	1	0	0	0.014891206669461745	0	1	0
504	1	0	0.3956043956043956	0	0	0	1	0	0	0.018713553707264782	0	0	1
505	1	0	0.16483516483516483	1	1	0	0	0	0	0.00016883675574220637	0	0	1
506	0	1	0.18681318681318682	0	1	0	0	1	0	0.0002125586439344078	1	0	0
507	1	0	0.3516483516483517	1	0	1	0	0	2	5.074862022309093e-06	0	0	1
508	0	1	0.02197802197802198	1	1	0	0	0	0	0.0005182214872781017	0	0	1
509	0	1	0.2967032967032967	0	0	0	1	0	0	0.0043965871943273975	0	0	1
510	0	1	0.27472527472527475	1	0	0	1	0	0	0.11027245763075773	0	0	1
511	0	1	0.3076923076923077	1	0	0	1	0	0	0.0001512699256649826	0	1	0
512	0	1	0.34065934065934067	0	0	0	1	0	0	0.00015712553569072386	0	0	1
513	0	1	0.38461538461538464	1	1	0	0	0	0	0.0513097828505578	0	0	1
514	1	0	0.5824175824175825	1	1	0	0	1	0	0.00011594107850967698	1	0	0
515	0	1	0.25274725274725274	0	0	0	1	0	0	0.014630827210317117	0	0	1
516	0	1	0.5054945054945055	0	1	0	0	0	0	0.06640417918791278	0	0	1
517	1	0	0.3626373626373626	1	0	1	0	0	0	2.0494635090094416e-05	0	0	1
518	0	1	0.37362637362637363	0	0	0	1	0	0	0.0004713766070721716	0	1	0
519	1	0	0.38461538461538464	1	0	1	0	1	0	5.074862022309093e-06	0	0	1
520	0	1	0.34065934065934067	0	0	0	1	0	0	0.015411575213749284	0	0	1
522	0	1	0.23076923076923078	0	0	0	1	0	0	0.015411575213749284	0	0	1
523	0	1	0.12087912087912088	0	0	0	1	0	0	0.0014102260811993538	1	0	0
524	1	0	0.4725274725274725	1	1	0	0	0	1	0.11316786160148593	1	0	0
525	0	1	0.5054945054945055	0	0	0	1	0	0	0.014110458666029576	1	0	0
527	1	0	0.5384615384615384	1	0	1	0	0	0	2.0494635090094416e-05	0	0	1
528	0	1	0.4725274725274725	0	1	0	0	0	0	0.4328841690069588	0	0	1
529	0	1	0.4175824175824176	0	0	0	1	0	0	0.0015468569817999832	0	0	1
530	0	1	0.24175824175824176	0	0	1	0	2	1	2.2446505098674835e-05	0	0	1
531	1	0	0.01098901098901099	1	0	1	0	1	1	5.074862022309093e-06	0	0	1
532	0	1	0.0989010989010989	0	0	0	1	0	0	0.014110458666029576	1	0	0
533	0	1	0.17582417582417584	0	0	0	1	1	1	0.014110458666029576	1	0	0
534	1	0	0.25274725274725274	1	0	0	1	0	2	0.04364049521284362	1	0	0
535	1	0	0.31868131868131866	0	0	0	1	0	0	0.016908073949327893	0	0	1
536	1	0	0.06593406593406594	1	0	1	0	0	2	0.0005123658772523604	0	0	1
537	0	1	0.4835164835164835	0	1	0	0	0	0	0.0005182214872781017	0	0	1
538	1	0	0.31868131868131866	1	1	0	0	0	0	0.020772776566317125	1	0	0
539	0	1	0.27472527472527475	0	0	0	1	0	0	2.8302115124416098e-05	0	0	1
540	1	0	0.23076923076923078	1	1	0	0	0	2	9.661756542473081e-05	1	0	0
541	1	0	0.38461538461538464	1	1	0	0	0	2	1.3858277060920986e-05	0	0	1
542	1	0	0.08791208791208792	0	0	0	1	4	2	0.006104473451835265	0	0	1
543	1	0	0.10989010989010989	0	0	0	1	4	2	0.006104473451835265	0	0	1
544	0	1	0.34065934065934067	1	0	1	0	1	0	5.074862022309093e-06	0	0	1
545	0	1	0.5384615384615384	0	1	0	0	1	0	0.020772776566317125	1	0	0
546	0	1	0.6923076923076923	0	1	0	0	0	0	5.074862022309093e-06	0	0	1
547	1	0	0.1978021978021978	1	0	1	0	1	0	5.074862022309093e-06	0	0	1
548	0	1	0.27472527472527475	1	0	1	0	0	0	0.02705779799394608	1	0	0
549	0	1	0.3516483516483517	0	0	0	1	1	1	0.004006213192611313	0	0	1
550	0	1	0.07692307692307693	1	0	1	0	1	1	0.0007173122281533045	0	0	1
551	0	1	0.17582417582417584	1	1	0	0	0	2	0.21642978772242535	1	0	0
552	0	1	0.2857142857142857	0	0	1	0	0	0	5.074862022309093e-06	0	0	1
553	0	1	0.25274725274725274	0	0	0	1	0	0	0.015281580671177828	0	1	0
554	0	1	0.23076923076923078	1	0	0	1	0	0	0.0014102260811993538	1	0	0
555	1	0	0.23076923076923078	1	0	0	1	0	0	0.001517578931671277	0	0	1
556	0	1	0.6703296703296703	0	1	0	0	0	0	0.0005182214872781017	0	0	1
557	1	0	0.5164835164835165	1	1	0	0	1	0	7.729405233978466e-05	1	0	0
558	0	1	0.4725274725274725	0	1	0	0	0	0	0.04440992237022602	1	0	0
559	1	0	0.4175824175824176	1	1	0	0	1	1	0.001554664461834305	0	0	1
560	1	0	0.38461538461538464	1	0	0	1	1	0	3.396253814929932e-05	0	0	1
561	0	1	0.4065934065934066	0	0	0	1	0	0	0.0001512699256649826	0	1	0
562	0	1	0.42857142857142855	0	0	0	1	0	0	0.015411575213749284	0	0	1
563	0	1	0.2967032967032967	0	0	1	0	0	0	2.6350245115835676e-05	0	0	1
564	0	1	0.2857142857142857	0	0	0	1	0	0	0.00015712553569072386	0	0	1
565	1	0	0.26373626373626374	0	0	0	1	0	0	0.00015712553569072386	0	0	1
566	0	1	0.25274725274725274	0	0	0	1	2	0	0.0004713766070721716	0	0	1
567	0	1	0.1978021978021978	0	0	0	1	0	0	0.015411575213749284	0	0	1
568	1	0	0.3076923076923077	0	0	0	1	0	4	0.0041135660430832366	0	0	1
569	0	1	0.31868131868131866	0	0	0	1	0	0	0.014110458666029576	1	0	0
570	0	1	0.34065934065934067	1	0	0	1	0	0	0.015330377421392339	0	0	1
571	0	1	0.6703296703296703	1	0	1	0	0	0	2.0494635090094416e-05	0	0	1
572	1	0	0.5714285714285714	1	1	0	0	2	0	0.10048070654571319	0	0	1
573	0	1	0.38461538461538464	1	1	0	0	0	0	0.051504969851415845	0	0	1
574	1	0	0.27472527472527475	1	0	0	1	0	0	0.0001512699256649826	0	1	0
575	0	1	0.16483516483516483	0	0	0	1	0	0	0.00015712553569072386	0	0	1
576	0	1	0.1978021978021978	0	0	0	1	0	0	2.8302115124416098e-05	0	0	1
577	1	0	0.3626373626373626	1	0	1	0	0	0	2.5374310111545467e-06	0	0	1
578	1	0	0.4175824175824176	1	1	0	0	1	0	0.00010910953347964551	0	0	1
579	1	0	0.38461538461538464	0	0	0	1	1	0	0.028220722145058295	1	0	0
580	0	1	0.34065934065934067	1	0	0	1	0	0	0.0015468569817999832	0	0	1
581	1	0	0.26373626373626374	1	0	1	0	1	1	5.855610025741262e-06	0	0	1
582	1	0	0.4175824175824176	1	1	0	0	1	1	0.21642978772242535	1	0	0
583	0	1	0.5824175824175825	0	0	1	0	0	0	5.074862022309093e-06	0	0	1
584	0	1	0.38461538461538464	0	1	0	0	0	0	0.007831878409428937	1	0	0
585	0	1	0.2857142857142857	0	0	0	1	0	0	0.017005667449756914	1	0	0
586	1	0	0.18681318681318682	1	1	0	0	0	2	0.001554664461834305	0	0	1
587	0	1	0.5054945054945055	0	0	1	0	0	0	2.927805012870631e-06	0	0	1
588	0	1	0.6483516483516484	1	1	0	0	1	1	0.0001545881046795693	1	0	0
589	0	1	0.23076923076923078	0	0	0	1	0	0	0.00015712553569072386	0	0	1
590	0	1	0.2967032967032967	0	0	0	1	0	0	0.00015712553569072386	0	0	1
591	0	1	0.37362637362637363	0	0	0	1	0	0	0.0013907073811135497	0	0	1
592	1	0	0.5604395604395604	1	1	0	0	1	0	0.1527664244005612	1	0	0
593	0	1	0.5054945054945055	0	0	0	1	0	0	0.00014151057562208048	0	0	1
594	1	0	0.45054945054945056	0	0	0	1	0	2	0.0001512699256649826	0	1	0
595	0	1	0.3956043956043956	0	0	1	0	1	0	5.074862022309093e-06	0	0	1
596	0	1	0.38461538461538464	0	0	0	1	1	1	0.0004713766070721716	0	0	1
597	1	0	0.45054945054945056	1	0	1	0	0	0	6.441171028315388e-06	0	0	1
598	0	1	0.5274725274725275	0	0	0	1	0	0	0.0	0	0	1
599	0	1	0.5274725274725275	0	0	0	1	0	0	0.0014102260811993538	1	0	0
600	0	1	0.5274725274725275	1	1	0	0	1	0	0.11111839809247648	1	0	0
601	1	0	0.25274725274725274	1	0	1	0	2	1	5.270049023167136e-06	0	0	1
602	0	1	0.32967032967032966	0	0	0	1	0	0	0.015411575213749284	0	0	1
603	0	1	0.3956043956043956	0	1	0	0	0	0	8.275928836380983e-05	0	0	1
604	0	1	0.4725274725274725	0	0	0	1	0	0	0.00015712553569072386	0	0	1
605	0	1	0.37362637362637363	1	1	0	0	0	0	0.0005182214872781017	1	0	0
606	0	1	0.38461538461538464	0	0	0	1	1	0	0.0003035157863342554	0	0	1
607	0	1	0.31868131868131866	0	0	0	1	0	0	0.015411575213749284	0	0	1
608	0	1	0.2857142857142857	1	1	0	0	0	0	5.9532035261702824e-05	0	0	1
609	1	0	0.23076923076923078	1	0	1	0	1	2	0.08115719346076702	1	0	0
610	1	0	0.42857142857142855	1	1	0	0	0	0	0.2995388511917728	0	0	1
611	1	0	0.4175824175824176	0	0	0	1	1	5	0.006104473451835265	0	0	1
612	0	1	0.4065934065934066	0	0	0	1	0	0	0.00013760683560491965	0	0	1
613	1	0	0.3956043956043956	1	0	0	1	1	0	3.025398513299652e-05	0	1	0
614	0	1	0.38461538461538464	0	0	0	1	0	0	0.0001512699256649826	0	1	0
615	0	1	0.37362637362637363	0	0	0	1	0	0	0.00015712553569072386	0	0	1
616	1	0	0.25274725274725274	1	0	1	0	1	2	1.2687155055772733e-05	0	0	1
617	0	1	0.3626373626373626	0	0	0	1	1	1	2.8106928123558055e-05	0	0	1
618	1	0	0.27472527472527475	0	0	0	1	1	0	3.142510713814477e-05	0	0	1
619	1	0	0.03296703296703297	1	0	1	0	2	1	7.61229303346364e-06	0	0	1
620	0	1	0.27472527472527475	0	0	1	0	0	0	2.0494635090094416e-05	0	0	1
621	0	1	0.2857142857142857	0	0	0	1	1	0	0.028212719478023115	1	0	0
622	0	1	0.45054945054945056	1	1	0	0	1	0	0.10257896680493714	0	0	1
623	0	1	0.2087912087912088	1	0	0	1	1	1	0.030725752114070408	1	0	0
624	0	1	0.21978021978021978	0	0	0	1	0	0	0.015330377421392339	0	0	1
625	0	1	0.21978021978021978	0	0	0	1	0	0	3.142510713814477e-05	0	0	1
626	0	1	0.6593406593406593	0	1	0	0	0	0	0.06308600017332605	0	0	1
627	0	1	0.6153846153846154	0	0	1	0	0	0	0.00024105594605968193	0	1	0
628	1	0	0.21978021978021978	1	1	0	0	0	0	0.152164467689915	0	0	1
629	0	1	0.27472527472527475	0	0	0	1	0	0	0.015411575213749284	0	0	1
630	0	1	0.5714285714285714	0	0	0	1	0	0	0.015094396337354966	0	1	0
631	0	1	0.8681318681318682	1	1	0	0	0	0	5.855610025741262e-06	0	0	1
632	0	1	0.5494505494505495	0	0	0	1	0	0	0.013768881414528002	0	0	1
633	0	1	0.34065934065934067	1	1	0	0	0	0	5.9532035261702824e-05	1	0	0
634	0	1	0.2087912087912088	0	1	0	0	0	0	0.0	0	0	1
635	1	0	0.08791208791208792	0	0	0	1	3	2	5.4457173239393734e-05	0	0	1
636	1	0	0.2967032967032967	1	0	1	0	0	0	2.5374310111545467e-06	0	0	1
637	0	1	0.34065934065934067	0	0	0	1	0	0	0.0015468569817999832	0	0	1
638	0	1	0.32967032967032966	0	0	1	0	1	1	0.0005123658772523604	0	0	1
639	1	0	0.43956043956043955	0	0	0	1	0	5	0.07746484096553544	0	0	1
640	0	1	0.31868131868131866	0	0	0	1	1	0	3.142510713814477e-05	0	0	1
641	0	1	0.2087912087912088	0	0	0	1	0	0	0.015330377421392339	0	0	1
642	1	0	0.25274725274725274	1	1	0	0	0	0	0.00013526459159462315	1	0	0
643	1	0	0.01098901098901099	0	0	0	1	3	2	5.4457173239393734e-05	0	0	1
644	0	1	0.4065934065934066	1	0	0	1	0	0	0.11027245763075773	0	0	1
645	1	0	0.8131868131868132	1	0	0	1	2	1	0.037589698186244316	1	0	0
646	0	1	0.5164835164835165	1	1	0	0	1	0	0.1497654242623688	1	0	0
647	0	1	0.1978021978021978	0	0	0	1	0	0	0.015411575213749284	0	0	1
648	0	1	0.6043956043956044	1	1	0	0	0	0	6.929138530460492e-05	1	0	0
649	0	1	0.42857142857142855	0	0	0	1	0	0	0.00014736618564782175	0	0	1
650	1	0	0.24175824175824176	1	0	0	1	0	0	0.00014736618564782175	0	0	1
651	0	1	0.2087912087912088	0	0	0	1	0	0	0.015411575213749284	0	0	1
652	1	0	0.18681318681318682	1	0	1	0	0	1	4.489301019734967e-06	0	0	1
653	0	1	0.21978021978021978	0	0	0	1	0	0	0.016460705343361262	0	0	1
654	1	0	0.2087912087912088	1	0	0	1	0	0	0.015281580671177828	0	1	0
655	1	0	0.18681318681318682	0	0	0	1	0	0	0.00013175122557917838	0	1	0
656	0	1	0.25274725274725274	0	0	1	0	2	0	0.00014346244563066092	0	0	1
657	0	1	0.2967032967032967	0	0	0	1	0	0	0.015411575213749284	0	0	1
658	1	0	0.34065934065934067	0	0	0	1	1	1	3.025398513299652e-05	0	1	0
659	0	1	0.24175824175824176	0	0	1	0	0	0	2.5374310111545467e-06	0	0	1
660	0	1	0.6263736263736264	0	1	0	0	0	2	0.022109807522194713	1	0	0
661	0	1	0.5384615384615384	1	1	0	0	2	0	0.002608674266467732	0	0	1
662	0	1	0.42857142857142855	0	0	0	1	0	0	0.0014102260811993538	1	0	0
663	0	1	0.5054945054945055	0	1	0	0	0	0	0.049943473844551514	0	0	1
664	0	1	0.38461538461538464	0	0	0	1	0	0	0.014630827210317117	0	0	1
665	0	1	0.2087912087912088	1	0	0	1	1	0	0.0015468569817999832	0	0	1
